id,name,email,language_id,description,latitude,longitude,type_id,subtype_id,subtype_google,phone_number,website_address,from_google_place,valid,created_at,updated_at,address,image_file_name,image_content_type,image_file_size,image_updated_at
326,Auto do Natal,,2,O Auto do Natal ganhou projeção de mega-espetáculo no fim de ano da cidade. Milhares de famílias se juntam para assistir o espetáculo que narra a paixão de Cristo e se encerra sempre ao som de atrações da música popular brasileira.,,,10,13,,,,false,true,2016-03-28T12:52:10.933Z,2016-03-28T12:52:10.933Z,-,resource,image/jpeg,79117,2016-03-28T12:52:10.800Z
328,Banco Santander - Av. Prudente de Morais,,2,Serviços bancários.,-5.808864,-35.209306,8,40,,(84) 3203-9800,www.santander.com.br/,false,true,2016-03-28T12:52:12.676Z,2016-03-28T12:52:12.676Z,"Avenida Prudente de Morais, 3020, Lagoa Seca, Natal/RN - CEP: 59022-305",resource,image/jpeg,21945,2016-03-28T12:52:12.577Z
330,Hospital Maternidade Januário C,,2,Hospital Maternidade ,5.7818514,35.2000903,8,34,,(84) 3215-5990,,false,true,2016-03-28T12:52:19.357Z,2016-03-28T12:52:19.357Z,"Rua Cláudio Machado, Petrópolis, Natal/RN - CEP: 59012-310",resource,image/jpeg,11486,2016-03-28T12:52:19.264Z
331,Game Station,,2,"Parque de diversões localizado dentro do Shopping MidWay Mall. Possui diversos brinquedos que atendem todas as idades, ideal para diversão em família.",-5.812073,-35.206695,10,14,,(84) 3222-1480,www1.gamestation.com.br/cms/opencms/gamestation/pt/parques/natal.html,false,true,2016-03-28T12:52:20.303Z,2016-03-28T12:52:20.303Z,"Avenida Bernardo Vieira, 3375, Tirol, Natal/RN - CEP: 59015-450",resource,image/jpeg,32471,2016-03-28T12:52:20.175Z
332,Marco de Touros,,1,"Column 1.62 m long, presents in its relief the Cross of the Order of Christ the shield of Portugal. Its purpose was to certify the metropolis as discoverer of the land.  Country's oldest colonial monument and one of the first Portuguese records in the country.",-6.238218,-36.4797125,4,102,,(84) 3211.3820,,false,true,2016-03-28T12:52:21.900Z,2016-03-28T12:52:21.900Z,"Av. Praia do Forte - Santos Reis, Natal, Rio Grande do Norte.",resource,image/jpeg,187778,2016-03-28T12:52:21.521Z
333,Originale Gelateria,,2,A Originale oferece mais de cinquenta sabores de sorvetes produzidos com a tradicional técnica italiana.,-5.8419762,-35.2127695,9,81,,(84) 98721-9989,http://originalegelateria.com.br/,false,true,2016-03-28T12:52:22.725Z,2016-03-28T12:52:22.725Z,"Natal Shopping - Av. Sen. Salgado Filho, 2234 - Candelária, Natal - RN",resource,image/jpeg,7991,2016-03-28T12:52:22.618Z
334,Parque da Cidade,,1,"It offers public sidewalk area, library, auditorium and an observatory with 45m tall signed by Oscar Niemeyer.",-5.8489308,-35.2265584,4,53,,(84) 3232-8717,www.natal.rn.gov.br/parquedacidade/,false,true,2016-03-28T12:52:23.907Z,2016-03-28T12:52:23.907Z,"Avenida Prefeito Omar O`grady, Candelária, Natal/RN - CEP: 59066-840",resource,image/jpeg,43699,2016-03-28T12:52:23.766Z
336,SAMU 24hs,,2,Serviço de Atendimento Móvel de Urgência,5.8033976,35.229527,8,90,,192,,false,true,2016-03-28T12:52:26.211Z,2016-03-28T12:52:26.211Z,"Av. Nascimento de Castro, 300 - Dix-Sept Rosado, Natal - RN, 59054-280",resource,image/jpeg,10858,2016-03-28T12:52:26.108Z
337,Igreja de Santos Reis,amp@digi.com.br,2,Principal igreja de um dos bairros mais antigos e importantes de Natal.,-5.7681732,-35.199027,10,115,,(84) 3272-2201,,false,true,2016-03-28T12:52:27.294Z,2016-03-28T12:52:27.294Z,"Rua Otoniel Menezes, Santos Reis, Natal/RN - CEP: 59010-510",resource,image/jpeg,88491,2016-03-28T12:52:27.168Z
338,Baviera Chopp,bavierachoppbar@gmail.com,2,"Sempre muito forró, MPB e drinks, num ambiente moderno e badalado na noite de Natal.",-5.8410251,-35.2198212,9,87,,(84) 3081-2023,,false,true,2016-03-28T12:52:28.758Z,2016-03-28T12:52:28.758Z,"Av. Gov. Tarcísio Maia (Integração), 1952 Candelária, Natal/RN - CEP: 59065-090",resource,image/jpeg,237728,2016-03-28T12:52:28.564Z
335,Buongustaio,buongustaionatal@hotmail.com,1,"The restaurant is located in the elegant Afonso Pena Avenue. It has a modern and cozy environment, offering also an ideal place for a happy hour with table outside.",-5.7899111,-35.1977227,1,19,,,www.restaurantebuongustaio.com.br/,false,true,2016-03-28T12:52:25.422Z,2016-04-03T19:53:27.351Z,"Avenida Afonso Pena, 444 Petrópolis, Natal/RN - CEP: 59020-100",resource,image/jpeg,312379,2016-03-28T12:52:25.243Z
327,Supermercado Nordestão,,2,"As outras filiais poderão ser acessadas pelo site:
nordestao.com.br",5.7933169,35.2058833,10,110,,,nordestao.com.br,false,true,2016-03-28T12:52:11.779Z,2016-04-08T17:30:48.646Z,"Av. Prudente de Morais, 1140 - Tirol,Natal - RN",resource,image/jpeg,10101,2016-03-28T12:52:11.685Z
342,Galinhos,,1,"Fishing village with one of the most beautiful scenery of Rio Grande do Norte. Because of the difficult access to the village, which is 175 km from Natal, the destination is still preserved as a calm and heavenly place.",-5.0918312,-36.2748352,4,86,,,,false,true,2016-03-28T12:52:33.841Z,2016-03-28T12:52:33.841Z,Galinhos/RN - CEP: 59596-000,resource,image/jpeg,169544,2016-03-28T12:52:33.702Z
344,Quality Suites Hotel,reservas.qsn@atlanticahotels.com.br,1,"The rooms come with air conditioning, safe, microwave, minibar, Internet point, phone and cable TV.",-5.8734163,-35.1819623,5,2,,(84) 4008 4888,www.atlanticahotels.com.br,false,true,2016-03-28T12:52:35.733Z,2016-03-28T12:52:35.733Z,"Avenida Engenheiro Roberto Freire, 4848 Ponta Negra, Natal/RN - CEP: 59090-000",resource,image/jpeg,44172,2016-03-28T12:52:35.630Z
345,Solar João Galvão,fjacedoc@rn.gov.br,1,"Built in the beginning of the twentieth center, the building is now the Center of Cultural Documentation Eloy de Souza. ",,,4,102,,(84) 3232-9724,http://www.cultura.rn.gov.br/,false,true,2016-03-28T12:52:37.093Z,2016-03-28T12:52:37.093Z,"Av. Câmara Cascudo, 431, Cidade Alta. Natal/RN",resource,image/jpeg,126709,2016-03-28T12:52:36.930Z
346,Bardallos,,1,"Food, drinks and great music with local artists.",-5.7885206,-35.2087012,4,56,,(84) 3211-8589,https://www.facebook.com/bardallos.comidaearte,false,true,2016-03-28T12:52:38.115Z,2016-03-28T12:52:38.115Z,"Rua Gonçalves Ledo, Cidade Alta, Natal/RN - CEP: 59025-330",resource,image/jpeg,51136,2016-03-28T12:52:37.991Z
349,Manoa Park,comercial@ma-noa.com.br,1,"The biggest water park in the state, situated on the beautiful Maracajaú beach. It has a complex of slides and pools, restaurant and offers a ride to the Maracajaú parrachos allowing enjoy the area in a great place for the whole family. Tickets: R $ 54.00 adult; R $ 39.00 child; R $ 27.00 elderly.",-5.4247317,-35.3014155,4,53,,(84) 3211-2140,manoapark.com.br,false,true,2016-03-28T12:52:42.688Z,2016-03-28T12:52:42.688Z,"Rua Ponta dos Anéis, S/N.Praia de Maracajaú,
Maxaranguape/RN - CEP 59020-290",resource,image/jpeg,351438,2016-03-28T12:52:42.393Z
351,Teatro Riachuelo,,2,"Inaugurado em 9 de dezembro de 2010, em Natal, no Rio Grande do Norte, o Teatro Riachuelo fica localizado no Shopping Midway Mall. Capacidade para cerca de 1.500 pessoas sentadas.",60.46255689999988,21.0779175,10,103,,(84) 4008-3700,www.teatroriachuelo.com.br,false,true,2016-03-28T12:52:44.749Z,2016-03-28T12:52:44.749Z,"Avenida Vieira, 3775, Tirol, Natal/RN - CEP: 59015-900",resource,image/jpeg,68508,2016-03-28T12:52:44.615Z
352,Igreja de Pedra,,1,"It is a Catholic church dedicated to Nossa Senhora dos Navegantes, famous for being the only one in Brazil built with stones taken from the sea.",-5.7487382,-35.2058707,4,127,,,,false,true,2016-03-28T12:52:46.064Z,2016-03-28T12:52:46.064Z,"Rua do Cruzeiro, Redinha, Natal/RN - CEP: 59122-050",resource,image/jpeg,190862,2016-03-28T12:52:45.903Z
353,Banco Bradesco - Av. Rio Branco,,1,Banking services.,-5.7835844,-35.20569,2,83,,(84) 3201-2228,www.bradesco.com.br/,false,true,2016-03-28T12:52:46.950Z,2016-03-28T12:52:46.950Z,"Avenida Rio Branco, Cidade Alta, 473,  Natal/RN - CEP: 59025-001",resource,image/jpeg,32315,2016-03-28T12:52:46.838Z
354,Lagoa de Pitangui,,1,"The lagoon on the dunes of Pitangui it's located 28 km from Natal. There are restaurants around, kiosks with tables on the lagoon water and also has entertainments like paddle and ""aerobunda"" (air cable where the person goes down straight to the lagoon water). It's quite fun!",,,4,15,,,,false,true,2016-03-28T12:52:48.283Z,2016-03-28T12:52:48.283Z,"Rua Palmira do S, 2 Extremoz/RN CEP: 59575-000",resource,image/jpeg,142180,2016-03-28T12:52:48.114Z
357,Aram Ponta Negra Hotel,reservas.apnh@aramhoteis.com.br,1,"The Hotel is close to Morro do Careca, it has internet/wi-fi, two pools, one adult and one for children and areas with facilities for disabled people.",-5.8836264,-35.1723259,5,2,,(84) 3219.3730,www.arampraiahotel.com.br/,false,true,2016-03-28T12:52:50.868Z,2016-03-28T12:52:50.868Z,"Rua da Praia, 3398 – Ponta Negra – Natal/RN
CEP: 59.090-840",resource,image/jpeg,74716,2016-03-28T12:52:50.734Z
358,Delegacia Especializada em Proteção ao Meio Ambiente,,2,DEPREMA - Delegacia Especializada em Proteção ao Meio Ambiente investiga denúncias relativas a agressões ou depredações ao meio ambiente.,-5.86012,-35.192902,8,90,,(84) 3232-7402,,false,true,2016-03-28T12:52:50.918Z,2016-03-28T12:52:50.918Z,"Avenida Engenheiro Roberto Freire, 8790, Capim Macio, Natal/RN - CEP: 59082-400",,,,
359,Hospital Municipal de Natal,,2,Hospital Municipal,-5.7842065,-35.1952582,8,34,,(84) 3646-5383,,false,true,2016-03-28T12:52:51.712Z,2016-03-28T12:52:51.712Z,"Rua Coronel Joaquim Manoel, Petrópolis, Natal/RN - 
CEP: 59012-330",resource,image/jpeg,8594,2016-03-28T12:52:51.623Z
360,Praça Gentil Ferreira,,2,"Também conhecida como Praça do Relógio, é uma praça localizada no Centro Comercial do bairro do Alecrim, o qual é considerado o maior centro de comércio popular da cidade.",-5.7957717,-35.2130234,10,78,,,,false,true,2016-03-28T12:52:53.201Z,2016-03-28T12:52:53.201Z,"Rua Nossa Senhora de Fátima, Alecrim, Natal/RN - CEP: 59030-080",resource,image/jpeg,192830,2016-03-28T12:52:52.977Z
361,Defesa Civil,,1,"Plans, promotes, articulates and executes permanent defense against natural, anthropogenic (manmade) or mixed disasters.",-5.797949,-35.235718,2,62,,199,http://www.defesasocial.rn.gov.br/,false,true,2016-03-28T12:52:54.067Z,2016-03-28T12:52:54.067Z,"Rua Dr. Mário Negócio, 2389, Natal/RN - CEP: 59040-000",resource,image/jpeg,10594,2016-03-28T12:52:53.978Z
343,Museu do Mar,,1,"A tour option for the whole family, reuniting pieces of stuffed animals, skeletons and Aquariums.",-5.8332498,-35.1828714,4,4,,(84) 32153435,,false,true,2016-03-28T12:52:34.701Z,2016-03-28T12:52:34.701Z,"Avenida Senador Dinarte Mariz, Parque das Dunas, Natal/RN - CEP: 59090-002",resource,image/jpeg,18391,2016-03-28T12:52:34.584Z
362,HSBC Bank Brasil - Av Prudente de Morais,,2,Serviços bancários.,-5.811546,-35.210185,8,40,,(84) 4009-0500,www.hsbc.com.br/,false,true,2016-03-28T12:52:54.946Z,2016-03-28T12:52:54.946Z,"Avenida Prudente de Morais, 3346, Lagoa Nova, Natal/RN - CEP: 59056-200",resource,image/png,16409,2016-03-28T12:52:54.837Z
367,Banco Bradesco - Ponta Negra,,2,Serviços bancários.,-5.873416,-35.179807,8,40,,(84) 3217-6296,www.bradesco.com.br/,false,true,2016-03-28T12:52:59.350Z,2016-03-28T12:52:59.350Z,"Avenida Engenheiro Roberto Freire, 3035, Capim Macio, Natal/RN - CEP: 59082-400",resource,image/jpeg,32315,2016-03-28T12:52:59.236Z
368,Passeio à Pipa,,2,"Passeio imperdível para conhecer uma das mais belas e famosas praias do país com fama internacional. O início é às 9h da manhã, com a saída do hotel, e retorno às 17h da tarde. Muitas praias famosas no percurso, passeio de balsa, até a chegada ao paraíso que é a Praia da Pipa. Consultar agências de Turismo.",,,10,101,,,www.pipa.com.br/,false,true,2016-03-28T12:53:00.539Z,2016-03-28T12:53:00.539Z,Passeio à praia de Pipa. Pode-se alugar um veículo ou contratar o passeio em uma Agência de Receptivo. Dá para ir e voltar no mesmo dia.,resource,image/jpeg,95274,2016-03-28T12:53:00.354Z
371,Dunas de Genipabu,,2,"Litoral Norte- O Parque Turístico Ecológico Dunas de Genipabu engloba na praia, um grande complexo de dunas, uma lagoa e uma Área de Proteção Ambiental localizados no município de Extremoz.",5.7008122,35.2076835,10,45,,,,false,true,2016-03-28T12:53:10.015Z,2016-03-28T12:53:10.015Z,Praia de Genipabu- Extremoz,resource,image/jpeg,5564182,2016-03-28T12:53:08.028Z
372,Igreja Bom Jesus,,1,The Bom Jesus das Dores church was the fourth built in Natal. It is located in the historic center of Natal.,50.119388,19.7065008,4,127,,(84) 3615-2823,,false,true,2016-03-28T12:53:11.063Z,2016-03-28T12:53:11.063Z,"Praça José da Penha, S/N - Ribeira, Natal/RN",resource,image/jpeg,31329,2016-03-28T12:53:10.919Z
373,Teatro Alberto Maranhão,,2,"Um dos mais belos prédios da cidade, é palco de espetáculos e consolidado como referência para a cultura da cidade.",-5.7794424,-35.2046156,10,103,,(84)3222-3669,www.teatroalbertomaranhao.rn.gov.br,false,true,2016-03-28T12:53:12.498Z,2016-03-28T12:53:12.498Z,"Praça Augusto Severo, Ribeira, Natal/RN - CEP: 59012-380",resource,image/jpeg,116212,2016-03-28T12:53:12.343Z
377,Lagoa de Arituba,,2,"Um verdadeiro paraíso no litoral sul a 35 km de Natal, para quem deseja andar de caiaque, aerobunda e pedalinho, com águas não muito profundas num ambiente de encher os olhos.",,,10,99,,,,false,true,2016-03-28T12:53:16.773Z,2016-03-28T12:53:16.773Z,Camurupim - Nisia Floresta/RN - Litoral sul de Natal  CEP: 59164-000,resource,image/jpeg,101131,2016-03-28T12:53:16.624Z
378,Cais Tavares de Lira,,2,"Uma das principais portas de entrada para Natal durante décadas, além de terminal pesqueiro e de passageiros.",-5.778218300000002,-35.203231,10,31,,,,false,true,2016-03-28T12:53:18.002Z,2016-03-28T12:53:18.002Z,"Avenida Tavares de Lira, Ribeira, Natal/RN - CEP: 59012-050",resource,image/jpeg,109801,2016-03-28T12:53:17.871Z
379,Antigo Grande Hotel,,1,"The historical construction of Brazil, hosted during its heyday American soldiers who participated in World War II. It is currently the headquarters of the Special Court Central of Natal.",44.6053169,20.557546,4,102,,(84) 3616-6600,,false,true,2016-03-28T12:53:18.913Z,2016-03-28T12:53:18.913Z,"Avenida Duque de Caxias, Ribeira, Natal/RN - CEP: 59012-200",resource,image/jpeg,36895,2016-03-28T12:53:18.811Z
380,Hells pub,,2,"Pub com mistura entre música e gastronomia, ambiente ideal para grupos.",43.9812663,21.6696632,10,65,,(84) 2010-9666,hellspubnatal.blogspot.com.br,false,true,2016-03-28T12:53:20.072Z,2016-03-28T12:53:20.072Z,"Rua Raimundo Chaves, Candelária, Natal/RN - CEP: 59064-390",resource,image/jpeg,72684,2016-03-28T12:53:19.902Z
381,Praia de Pirangi do Norte,,1,Popular beach that brings natural beauty and the biggest cashew tree in the world. It's an essential essential to see during the visit in the city.,-5.9781533,-35.123159,4,86,,,,false,true,2016-03-28T12:53:21.367Z,2016-03-28T12:53:21.367Z,"Avenida Deputado Márcio Marinho, Pirangi do Norte (Distrito Litoral), Parnamirim/RN - CEP: 59161-250",resource,image/jpeg,59882,2016-03-28T12:53:21.230Z
382,Big Blue Parque Aquático,,1,"Located on the Búzios beach, in Nísia Floresta, 20 km from Natal, the park offers swimming pools, waterslides and restaurant to ensure fun for the entire family.",-6.0185908,-35.1096029,4,53,,(84) 3239-2118,,false,true,2016-03-28T12:53:22.559Z,2016-03-28T12:53:22.559Z,"RN - 063, 900, CEP: 59164-000  Nísia Floresta/ RN",resource,image/jpeg,91953,2016-03-28T12:53:22.393Z
489,Donana Pub,,2,Ambiente voltado para o público GLS misturando música e um delicioso cardápio.,30.2795037,-90.8961996,10,65,,(84) 3088-0144,http://www.donanapub.com.br,false,true,2016-03-28T12:55:41.179Z,2016-03-28T12:55:41.179Z,"Rua Jornalista José Agnaldo de Barros, Candelária, Natal/RN - CEP: 59066-220",resource,image/jpeg,264990,2016-03-28T12:55:40.958Z
366,UERN-Universidade do Estado do Rio Grande do Norte,,2,"Criada em 1968, como Universidade municipal, a UERN está hoje presente, de forma direta, com seus campi avançados e  núcleos de educação superior, em 17 cidades do Rio Grande do Norte.",5.8051222,35.2928735,10,100,,,uern.br,false,true,2016-03-28T12:52:58.474Z,2016-04-03T13:57:10.031Z,"Avenida Doutor João Medeiros Filho - de 2032, Potengi, Natal/RN - CEP: 59120-555",resource,image/jpeg,10962,2016-03-28T12:52:58.382Z
374,Hospital e Maternidade Promater,,2,Hospital e Maternidade,5.8180587,35.2168705,8,34,,,,false,true,2016-03-28T12:53:12.551Z,2016-04-03T13:58:58.302Z,"Rua São José, Lagoa Nova, Natal/RN - CEP: 
59054-630",,,,
363,Lotus Japanese Fusion Cuisine,,2,"Ambiente aconchegante e excelente culinária japonesa em Ponta Negra.
Abre para almoço, aos sábados e domingos, das 12:00 às 15:00.
",-5.8694229,-35.1828937,9,87,,,,false,true,2016-03-28T12:52:56.074Z,2016-04-05T02:17:22.890Z,"R. Hélio Galvão, 299 - Ponta Negra, Natal - RN, 59090-070",resource,image/jpeg,88807,2016-03-28T12:52:55.958Z
365,Baobá do Poeta,,2,"O Baobá do Poeta (Diógenes da Cunha Lima), é o maior Baobá do Brasil em circunferência (19,5 m). Ele conta que a árvore em sua propriedade serviu de inspiração para Saint-Exupéry criar os desenhos de ""O Pequeno Príncipe"".No candomblé é considerada uma árvore sagrada  e diz que ela nunca deve ser cortada ou arrancada.",-5.8050547,-35.20959,10,113,,,,false,true,2016-03-28T12:52:57.619Z,2016-06-06T12:04:41.033Z,"Rua São José, Lagoa Seca, Natal/RN - CEP: 59031-630",Baobá_do_Poeta.jpg,image/jpeg,78973,2016-04-19T14:12:01.540Z
384,Hakuna Matata Pub,,2,"Muita música anos 80, eletrônica, pizza, e um cardápio variado.",-5.8637315,-35.1951368,10,65,,(84) 9999-3445,https://www.facebook.com/hakuna.natal.3,false,true,2016-03-28T12:53:24.847Z,2016-03-28T12:53:24.847Z,"Rua Abraham Tahim, Capim Macio, Natal/RN - CEP: 59082-160",resource,image/jpeg,99061,2016-03-28T12:53:24.613Z
385,Igreja do Galo,,2,"Construída em estilo barroco tardio, também é conhecida como Igreja Santo Antônio dos Militares.",-5.7882832,-35.2093078,10,115,, (84) 3211-4236,,false,true,2016-03-28T12:53:27.916Z,2016-03-28T12:53:27.916Z,"Rua Santo Antônio, Cidade Alta, Natal/RN - CEP: 59025-520",resource,image/jpeg,1281222,2016-03-28T12:53:27.190Z
386,Praia de Pipa,webmaster@pipa.com.br,2,"Litoral Sul-Localizada a 85 km de Natal  a praia de Pipa é uma das mais famosas do país atraindo turistas do mundo inteiro. Com paisagens deslumbrantes e diversas opções de lazer, a praia é indispensável para quem visita o estado.",-6.2287712,-35.0520055,10,92,,84 3246-2251,http://www.pipa.com.br/,false,true,2016-03-28T12:53:29.466Z,2016-03-28T12:53:29.466Z,"Tibau do Sul, RN",resource,image/jpeg,343649,2016-03-28T12:53:29.290Z
